,label,企业名称,所在城市,经营业务范围,统一信用代码
156,高端化工,青岛亨达股份有限公司技术中心,山东省,"制造皮鞋、拖鞋、箱包、腰带、针织服装;加工包装盒、皮革制品;批发零售鞋用材料、家用电器、通讯器材(不含高频发射器材)、钢材、建材、汽车(不含小轿车)、五金;计算机技术的开发;经营货物及技术的进出口业务(国家限制经营的除外)。 (依法须经批准的项目,经相关部门批准后方可开展经营活动)。 ",-
157,医养健康,海利尔药业集团股份有限公司技术中心,山东省,"水溶肥料生产与销售;农药生产与销售(肥料临时登记证,农药生产许可证 有效期限以许可证为准)。化工原料(不含危险品)生产;货物和技术的进出口;农业、林业有害生物防治与技术咨询服务;园林绿化养护;遥感测绘服务、摄影服务;电子商务、软件开发、软件业和信息技术服务。(依法须经批准的项目,经相关部门批准后方可开展经营活动)。 ",-
158,现代农业,青岛康大食品有限公司技术中心,山东省,"畜禽养殖;生产、加工、销售、冷冻、冷藏(仅限氟利昂制冷):速冻食品、宠物食品;观赏花种植、销售;以下范围仅限分支机构经营:生产、加工:速冻食品、调味料、肉制品、罐头,畜禽屠宰、加工。(依法须经批准的项目,经相关部门批准后方可开展经营活动)。",-
159,能源原材料,青建集团股份公司技术中心,山东省,"批发、零售:预包装食品,散装食品(食品流通许可证 有效期限以许可证为准);销售:黄金制品、铂金制品、白银制品、电线电缆、机电设备、金属材料(不含贵稀金属)、化工产品(不含危险品)、矿产品(国家禁止的除外)、包装材料、五金交电、钢材、装饰材料、木材、石材、冶金炉料;经济信息咨询;国内陆路货运代理;物流仓储(不含危险品及违禁品)。工程总承包;园林绿化工程设计、施工、园林养护;自有资产投资管理、经营;对外承包工程和劳务合作业务(按外经贸部核定的范围);进出口业务(按外经贸部核准范围经营);工程设计、施工、科研、检测、监理、咨询服务;技术开发、转让及技术咨询服务;建筑机械设备、材料、构件、料具的生产、销售、租赁、安装;物业管理。 (依法须经批准的项目,经相关部门批准后方可开展经营活动)。 ",-
160,现代农业,青岛琅琊台集团股份有限公司技术中心,山东省,"粮食收购;生产:白酒;葡萄酒及果酒(加工灌装);生产:饮料(苹果醋饮料);生产:食品添加剂(葡萄糖酸钙、葡萄糖酸-δ-内酯)(粮食收购许可证,全国工业产品生产许可证1,全国工业产品生产许可证2,全国工业产品生产许可证3,全国工业产品生产许可证4有效期以许可证为准)。蔬菜及水果种植和销售;化学原料及制品(不含危险品)制造;卫生用品类(抗(抑)菌洗剂)的生产;进出口贸易(按外经委核定商品目录经营);劳务咨询服务;机械设备安装;生物发酵设备租赁;货物装卸;室内外装饰、装潢工程施工。(依法须经批准的项目,经相关部门批准后方可开展经营活动)",-
161,高端装备制造,中车青岛四方车辆研究所有限公司技术中心,山东省,"车辆及零部件、车辆配套设备,铁路及民用高新技术开发及咨询服务;车辆零部件加工组装,车辆配套设备安装调试;技术转让,技术协作,技术培训;房屋租赁,设备租赁;设计、制作、发布〈铁道车辆〉、〈国外铁道车辆〉杂志广告业务;进出口业务,机电安装(不含特种设备)。 (依法须经批准的项目,经相关部门批准后方可开展经营活动)。",-
162,高端装备制造,青岛东佳纺机(集团)有限公司技术中心,山东省,"制造、销售:纺织机械及配件;加工、销售:汽车配件、船舶零配件、纺织服装;经济信息咨询服务(未经金融监管部门批准,不得从事吸收存款、融资担保、代客理财等金融业务);销售:机床设备、钢材、电器设备、水暖器材;仅限分支机构经营:餐饮、住宿;货物进出口;经营其他无需行政审批即可经营的一般经营项目。(依法须经批准的项目,经相关部门批准后方可开展经营活动) ",-
163,高端化工,青岛蔚蓝生物股份有限公司技术中心,山东省,"生物技术开发、转让、咨询;货物和技术的进出口;自有资金投资;饲料添加剂的代理和销售;兽药制剂(不含生物药品)(经营地址限:城阳区青大工业园双元路东);兽用生物制品(兽药经营许可证1,兽药经营许可证2 有效期限以许可证为准);畜牧兽医技术咨询。 (依法须经批准的项目,经相关部门批准后方可开展经营活动)。",-
164,高端装备制造,青岛征和工业股份有限公司技术中心,山东省,"链条、链轮、汽车、农业机械、摩托车、游艇、飞机零部件的设计、生产、销售及售后服务;销售:润滑油;货物进出口(国家法律、法规禁止的不得经营,法律、法规限制经营的取得许可后方可经营)。 (依法须经批准的项目,经相关部门批准后方可开展经营活动)。 ",-
165,高端化工,青岛蔚蓝生物集团有限公司技术中心,山东省,"生物技术研发;自有资金投资(未经金融监管部门批准,不得从事吸收存款、融资担保、代客理财等金融业务);货物进出口(法律、行政法规禁止的项目除外,法律、行政法规限制的项目取得许可证后经营);销售:饲料;批发预包装食品(依据食品药品监督管理部门核发的《食品流通许可证》开展经营活动);企业管理;物业管理。(依法须经批准的项目,经相关部门批准后方可开展经营活动) ",-
166,医养健康,青岛英派斯健康科技股份有限公司技术中心,山东省,"生产、销售钢管制品、钢塑制品及配件、健身器材及配件、气膜场馆设施及配件、钢结构场馆设施及配件、笼式体育运动场地设施及配件、拆装式游泳池设施及配件、水上体育器材及配件、办公家具及配件、食品设备及配件、太阳能产品及配件、电子设备及附件、体质监测设备、医疗器械、康复训练器材及设备、运动地板地胶、文化体育用品(各类球、球拍、服装鞋帽等)、儿童滑梯、游乐设施;体育公园规划设计、体育场地设施施工及场地改造、市政公用工程、装饰装潢工程、建筑总承包;体育健身器材的维修、安装及售后服务;设计、制作、代理、发布国内广告。(依法须经批准的项目,经相关部门批准后方可开展经营活动) ",-
167,现代农业,青岛天祥食品集团有限公司技术中心,山东省,"预包装食品(不含冷藏冷冻食品)销售,散装食品(不含冷藏冷冻食品不含熟食)销售;食用植物油(半精炼(分装)、全精炼)生产(依据食品药品监督管理部门核发的《食品生产许可证》《食品经营许可证》开展经营活动);仓储服务(不含冷冻、冷藏、保鲜及危险化学品储存);货物进出口(国家法律、法规禁止的项目不得经营,法律、法规限制经营的项目取得许可后经营);农产品初加工服务;经营其他无需行政审批即可经营的一般经营项目。(依法须经批准的项目,经相关部门批准后方可开展经营活动) ",-
168,海洋经济,青岛聚大洋藻业集团有限公司技术中心,山东省,"生产、销售:食品添加剂、药用辅料、空心胶囊、工业用碘、甘露醇、海带粉、魔芋胶、饲料、化工产品(以上产品均不含危险化学品及一类易制毒化学品),冷藏服务(仅限氟利昂制冷),货物及技术进出口,经营其他无需行政审批即可经营的一般经营项目。(依法须经批准的项目,经相关部门批准后方可开展经营活动) ",-
169,高端装备制造,青岛三利集团有限公司技术中心,山东省,"设计、制造、销售、安装:生活、生产、消防系列配套给水设备、直饮水设备、暖通空调设备及配套用电控柜电气自动化装置、水泵、电机、阀门配件及相关配件;普通道路货物运输(不含国内水上运输、国际海上运输);机电安装工程、泵房建设装修;计算机软件开发及技术服务;智慧水务服务。(依法须经批准的项目,经相关部门批准后方可开展经营活动)。 ",-
170,高端装备制造,青岛特锐德电气股份有限公司技术中心,山东省,"研发、设计、制造500kV及以下的变配电一二次产品、新能源汽车充换电设备及相关产品,提供产品相关技术服务、施工服务;电力工程施工;建筑机电安装工程施工;电力设施的运维、检修、试验项目;电力销售;电力设备租赁及相关技术服务;特种车辆的组装、拼装;新能源汽车充换电站(点)建设与运营;新能源汽车销售;汽车销售;能源管理;融资租赁业务;进出口贸易;计算机软件开发、销售、服务、技术咨询;智能电子产品和信息产品嵌入式软件开发、销售、服务。(依法须经批准的项目,经相关部门批准后方可开展经营活动)。 ",-
171,医养健康,青岛瀚生生物科技股份有限公司技术中心,山东省,"农药生产、销售;危险化学品生产、销售(按安全生产许可证的范围经营)(农药生产许可证,农药生产许可证1,危险化学品生产许可证 有效期限以许可证为准);肥料的研发、生产和销售。 生物农药研制、开发、推广、应用(不含生产);农作物病虫害防治;高效农业开发;货物进出口和技术进出口(法律法规禁止的不得经营,法律法规限制的取得许可后方可经营)。 (依法须经批准的项目,经相关部门批准后方可开展经营活动)。 ",-
172,高端化工,青岛环球集团股份有限公司技术中心,山东省,"纺织机械、水泥制品模具、工程机械产品制作、安装、销售;钢结构工程设计、制作、安装;鞋类产品制作、销售;汽车配件制作、销售;房地产开发、销售;货物进出口。(依法须经批准的项目,经相关部门批准后方可开展经营活动)。 ",-
